drug_id	target_id
DB01161	Q01959
DB01162	P35348
DB01162	P35368
DB01162	Q9H252
DB01162	Q9NS40
DB01162	P25100
DB01162	Q12809
DB01165	P11388
DB01166	Q14432
DB01167	Q16850
DB01169	P05412
DB01169	P28482
DB01169	P31749
DB01169	Q16881
DB01169	P27361
DB01169	O14920
DB01169	P24385
DB01170	P23975
DB01171	P21397
DB01173	P35367
DB01173	Q05586
DB01173	O15399
DB01173	P23975
DB01173	Q8TCU5
DB01173	Q9Y5Y9
DB01173	O60391
DB01174	P42262
DB01174	P36544
DB01174	P14867
DB01174	Q13002
DB01174	P43681
DB01174	Q05586
DB01174	O15399
DB01174	O60391
DB01174	Q13224
DB01174	Q12879
DB01174	Q8TCU5
DB01174	Q14957
DB01175	P35367
DB01175	P35348
DB01175	P31645
DB01175	P23975
DB01175	Q01959
DB01175	P11229
DB01176	P35367
DB01176	P49888
DB01177	P11388
DB01178	P30536
DB01179	P11388
DB01179	P68366
DB01179	P07437
DB01180	P12821
DB01182	Q14524
DB01182	Q12809
DB01183	P41145
DB01183	P03372
DB01183	P41143
DB01183	P16220
DB01183	P35372
DB01183	O00206
DB01184	P14416
DB01184	P35462
DB01185	P04150
DB01185	P10275
DB01185	P03372
DB01185	P16471
DB01186	P14416
DB01186	P35348
DB01186	P18825
DB01186	P28222
DB01186	P25100
DB01186	P35462
DB01186	P21917
DB01186	P28223
DB01186	P41595
DB01186	P08908
DB01186	P21918
DB01186	P18089
DB01186	P28221
DB01186	P35368
DB01186	P08913
DB01186	P21728
DB01186	P28335
DB01188	P05023
DB01189	P30049
DB01189	P98194
DB01189	P03886
DB01189	P23415
DB01189	Q09470
DB01189	P42261
DB01189	Q9UN88
DB01189	Q16445
DB01189	P18507
DB01189	P18505
DB01189	O00591
DB01189	O14764
DB01189	P48169
DB01189	P47870
DB01189	Q8N1C3
DB01189	P31644
DB01189	P14867
DB01189	P28472
DB01189	P47869
DB01189	P34903
DB01189	Q99928
DB01189	P78334
DB01191	P31645
DB01191	P28335
DB01192	P41143
DB01192	P35372
DB01193	P07550
DB01193	P08588
DB01194	P22748
DB01194	P35218
DB01194	P00915
DB01194	P00918
DB01195	P35499
DB01195	Q14524
DB01196	P78559
DB01196	Q92731
DB01196	P03372
DB01196	P11137
DB01197	P08253
DB01197	P12821
DB01197	P14780
DB01197	P09960
DB01198	P34903
DB01198	P31644
DB01198	P47869
DB01198	P30536
DB01198	P14867
DB01199	P22303
DB01199	Q15822
DB01199	P46098
DB01200	P14416
DB01200	P35348
DB01200	P18825
DB01200	P28222
DB01200	P25100
DB01200	P35462
DB01200	P18089
DB01200	P28223
DB01200	P41595
DB01200	P08908
DB01200	P21918
DB01200	P34969
DB01200	P21728
DB01200	P28221
DB01200	P35368
DB01200	P08913
DB01200	P21917
DB01200	P28335
DB01202	Q7L0J3
DB01202	Q00975
DB01203	P07550
DB01203	P08588
DB01204	P11388
DB01205	P31644
DB01205	P18507
DB01205	P14867
DB01206	Q9H169
DB01207	P24557
DB01207	P21731
DB01208	P11388
DB01209	P41145
DB01209	P35372
DB01210	P07550
DB01210	P08588
DB01213	P04040
DB01213	P00326
DB01213	P00325
DB01213	P07327
DB01214	P07550
DB01214	P08588
DB01215	P28472
DB01215	P18505
DB01215	P47870
DB01215	P14867
DB01215	P31644
DB01215	P47869
DB01215	P24046
DB01215	Q8N1C3
DB01215	O14764
DB01215	P28476
DB01215	A8MPY1
DB01215	P34903
DB01215	P18507
DB01215	O00591
DB01215	P78334
DB01215	Q99928
DB01216	P31213
DB01216	P51857
DB01216	P18405
DB01217	P11511
DB01218	Q12809
DB01219	P21817
DB01220	O75469
DB01221	P41145
DB01221	P14416
DB01221	P41143
DB01221	P23975
DB01221	P35372
DB01221	P25103
DB01221	P08172
DB01221	P08173
DB01221	P08912
DB01221	P11229
DB01221	P20309
DB01221	Q8TCU5
DB01221	P30939
DB01221	P28221
DB01221	P28222
DB01221	P28566
DB01221	P08908
DB01221	P28335
DB01221	P28223
DB01221	P41595
DB01222	P04150
DB01223	P0DMS8
DB01223	Q14432
DB01223	P30542
DB01223	Q92769
DB01224	P21728
DB01224	P35368
DB01224	P28222
DB01224	P18089
DB01224	P28223
DB01224	P28566
DB01224	P21917
DB01224	P18825
DB01224	P20309
DB01224	P35462
DB01224	P46098
DB01224	P08173
DB01224	P08913
DB01224	P08912
DB01224	P35367
DB01224	P35348
DB01224	P08172
DB01224	P28221
DB01224	P11229
DB01224	P50406
DB01224	P14416
DB01224	P25100
DB01224	P08908
DB01224	P34969
DB01224	P21918
DB01224	P28335
DB01225	P01008
DB01225	Q9BQ89
DB01226	P20309
DB01226	Q15822
DB01226	P06276
DB01226	P08172
DB01227	P30926
DB01227	P32297
DB01227	P35372
DB01228	Q14524
DB01229	P10415
DB01229	O75469
DB01229	Q9H4B7
DB01229	P10636
DB01229	P27816
DB01229	P11137
DB01231	P20309
DB01231	P11229
DB01231	P08172
DB01233	P14416
DB01233	Q13639
DB01233	P11229
DB01233	P46098
DB01234	P04083
DB01234	P51843
DB01234	P04150
DB01234	P60321
DB01235	P21918
DB01235	P21728
DB01235	P35462
DB01235	P14416
DB01235	P21917
DB01236	P30049
DB01236	P98194
DB01236	P14867
DB01236	P23415
DB01236	Q09470
DB01236	P42261
DB01236	P03886
DB01237	P35367
DB01238	P21728
DB01238	P35368
DB01238	P28222
DB01238	P18089
DB01238	P28223
DB01238	P28566
DB01238	P21917
DB01238	P18825
DB01238	P20309
DB01238	P35462
DB01238	P46098
DB01238	P08173
DB01238	P08913
DB01238	P08912
DB01238	P35367
DB01238	P35348
DB01238	P08172
DB01238	P28221
DB01238	P11229
DB01238	P50406
DB01238	P14416
DB01238	P08908
DB01238	P34969
DB01238	P21918
DB01238	P28335
DB01239	P08912
DB01239	P14416
DB01239	P35367
DB01239	P35462
DB01239	P21728
DB01239	P28223
DB01239	P41595
DB01239	P20309
DB01239	P08173
DB01239	P08172
DB01239	P11229
DB01239	P28335
DB01240	Q9H244
DB01240	P43119
DB01240	Q16647
DB01241	Q07869
DB01242	P23975
DB01242	P31645
DB01242	P09211
DB01242	P28223
DB01242	P41595
DB01242	P28335
DB01244	O95180
DB01244	Q01064
DB01244	P05023
DB01244	P0DP23
DB01244	Q9NY47
DB01244	P51787
DB01244	P54750
DB01244	P63316
DB01244	O00555
DB01245	P22303
DB01245	Q15822
DB01246	P35367
DB01247	P27338
DB01247	P21397
DB01248	P10415
DB01248	O75469
DB01248	Q9H4B7
DB01248	P10636
DB01248	P27816
DB01248	P11137
DB01250	P01579
DB01250	P51580
DB01251	Q15842
DB01251	Q09428
DB01252	P37231
DB01252	Q09428
DB01253	P35348
DB01254	P42684
DB01254	P12931
DB01254	P00519
DB01254	P10721
DB01254	P09619
DB01254	P06241
DB01254	P51692
DB01254	P07947
DB01254	P29317
DB01254	P06239
DB01255	Q01959
DB01255	P35368
DB01257	P01031
DB01259	P00533
DB01259	P04626
DB01260	P04150
DB01261	P27487
DB01262	P26358
DB01267	P18825
DB01267	P21917
DB01267	P35348
DB01267	P35368
DB01267	P35367
DB01267	P35462
DB01267	P14416
DB01267	P28223
DB01267	P08908
DB01267	P10635
DB01267	P18089
DB01267	P08684
DB01267	P28221
DB01267	P20815
DB01267	P08913
DB01267	P21728
DB01267	P28335
DB01269	P00533
DB01270	P15692
DB01271	O60664
DB01272	P20645
DB01273	P32297
DB01273	Q15825
DB01273	P36544
DB01273	P43681
DB01274	P07550
DB01275	Q16853
DB01275	P13674
DB01276	P43220
DB01277	P06213
DB01277	P08069
DB01277	P17936
DB01277	P11717
DB01278	O60894
DB01278	P30988
DB01278	O60895
DB01278	O60896
DB01279	O60664
DB01280	P09884
DB01281	P42081
DB01281	P33681
DB01282	P30559
DB01283	P23219
DB01283	P35354
DB01284	Q01718
DB01285	Q01718
DB01285	P06850
DB01288	P07550
DB01288	P13945
DB01288	P08588
DB01289	Q15842
DB01291	P07550
DB01291	P08588
DB01295	P07550
DB01295	P35348
DB01295	P08588
DB01296	P01579
DB01296	P14780
DB01296	P01375
DB01296	Q00653
DB01297	P08588
DB01303	P27815
DB01303	Q14432
DB01303	P30542
DB01303	Q92769
DB01303	P29274
DB01306	P06213
DB01307	P06213
DB01309	P06213
DB01320	Q14524
DB01324	P55017
DB01325	P55011
DB01325	Q13621
DB01325	P00915
DB01325	P55017
DB01325	P00918
DB01327	P27169
DB01336	Q15822
DB01336	P08172
DB01337	P20309
DB01337	Q15822
DB01337	P08172
DB01338	P20309
DB01338	Q15822
DB01338	P08172
DB01339	Q15822
DB01340	P12821
DB01341	P14867
DB01342	P30556
DB01345	P05023
DB01346	P42262
DB01346	P47869
DB01346	O00180
DB01346	P14867
DB01346	Q14524
DB01347	P30556
DB01348	P12821
DB01349	P30556
DB01349	P50052
DB01351	P48169
DB01351	P42262
DB01351	P36544
DB01351	P14867
DB01351	P31644
DB01351	Q16445
DB01351	P47869
DB01351	Q13002
DB01351	P43681
DB01351	P34903
DB01352	P48169
DB01352	P42262
DB01352	P36544
DB01352	P14867
DB01352	P31644
DB01352	Q16445
DB01352	P47869
DB01352	Q13002
DB01352	P43681
DB01352	P34903
DB01353	P48169
DB01353	P42262
DB01353	P36544
DB01353	P14867
DB01353	P31644
DB01353	Q16445
DB01353	P47869
DB01353	Q13002
DB01353	P43681
DB01353	P34903
DB01354	P48169
DB01354	P42262
DB01354	P36544
DB01354	P14867
DB01354	P31644
DB01354	Q16445
DB01354	P47869
DB01354	Q13002
DB01354	P43681
DB01354	P34903
DB01355	P48169
DB01355	P42262
DB01355	P36544
DB01355	P14867
DB01355	P31644
DB01355	Q16445
DB01355	P47869
DB01355	Q13002
DB01355	P43681
DB01355	P34903
DB01356	P49841
DB01356	P42263
DB01356	O14732
DB01356	P29218
DB01357	P03372
DB01359	P08908
DB01359	P07550
DB01359	P08588
DB01359	P28222
DB01363	P07550
DB01363	P23975
DB01363	P18825
DB01363	P31645
DB01363	P21397
DB01363	P18089
DB01363	P27338
DB01363	P13945
DB01363	Q01959
DB01363	P08588
DB01363	P54219
DB01363	P08913
DB01363	Q05940
DB01364	P22303
DB01364	P23975
DB01364	P35348
DB01364	Q05940
DB01365	P07550
DB01365	P08588
DB01365	P13945
DB01365	P18825
DB01365	P18089
DB01365	P08913
DB01365	P25100
DB01365	P35368
DB01365	P35348
DB01366	P07550
DB01367	P10415
DB01367	P27338
DB01370	P05023
DB01370	P02787
DB01373	Q01082
DB01373	Q13936
DB01373	P98194
DB01373	P20810
DB01373	P0DP23
DB01373	P02585
DB01373	P04271
DB01373	P63316
DB01373	P49747
DB01375	P21796
DB01375	P45880
DB01375	P63316
DB01375	Q9Y277
DB01378	P05023
DB01380	P04150
DB01381	P23975
DB01381	P47870
DB01381	P14555
DB01381	P23415
DB01381	P18507
DB01381	P14867
DB01382	Q09428
DB01382	P48048
DB01384	P04150
DB01388	O00305
DB01388	O60840
DB01388	O95180
DB01388	Q13698
DB01388	Q9P0X4
DB01388	O43497
DB01388	Q08289
DB01388	P54284
DB01388	Q01668
DB01388	Q02641
DB01388	Q13936
DB01392	Q9UNX9
DB01392	Q15842
DB01392	P78508
DB01392	Q14654
DB01392	P48048
DB01392	Q99712
DB01392	Q14500
DB01392	P18089
DB01392	P18825
DB01392	P28222
DB01392	P35462
DB01392	P14416
DB01392	P28223
DB01392	P41595
DB01392	P08908
DB01392	P28221
DB01392	P08913
DB01392	P28335
DB01393	Q03181
DB01393	P37231
DB01393	Q07869
DB01394	Q9H4B7
DB01394	P07437
DB01395	P08235
DB01395	P10275
DB01395	P06401
DB01396	P05023
DB01397	P23219
DB01397	P35354
DB01399	P23219
DB01399	P35354
DB01400	P22303
DB01401	P23219
DB01401	P35354
DB01403	P18825
DB01403	P08912
DB01403	P14416
DB01403	P08913
DB01403	P35348
DB01403	P35368
DB01403	P35367
DB01403	P35462
DB01403	P21728
DB01403	P28223
DB01403	P08172
DB01403	P20309
DB01403	P18089
DB01403	P21918
DB01403	P08173
DB01403	P25100
DB01403	P11229
DB01403	P21917
DB01403	P28335
DB01404	P05231
DB01404	P35869
DB01404	P35354
DB01406	P03372
DB01406	P30968
DB01406	Q96P88
DB01406	P13500
DB01406	P06401
DB01406	P10275
DB01407	P07550
DB01407	P13945
DB01407	P01375
DB01407	P01138
DB01407	P08588
DB01408	P07550
DB01409	P20309
DB01409	P11229
DB01409	P08172
DB01410	P04150
DB01411	P12724
DB01411	P05113
DB01411	P19838
DB01411	Q9Y271
DB01411	P01375
DB01411	Q02817
DB01412	Q07343
DB01412	P29274
DB01412	P30542
DB01418	Q9BQB6
DB01419	P23219
DB01419	P35354
DB01420	P10275
DB01422	P50579
DB01425	P14416
DB01426	Q14524
DB01427	Q07343
DB01427	Q14432
DB01427	P01375
DB01429	P0DP23
DB01429	Q14524
DB01430	P05023
DB01431	P03372
DB01431	P06401
DB01433	P35372
DB01435	P23219
DB01435	P35354
DB01436	O15528
DB01436	P11473
DB01437	P14867
DB01438	P35498
DB01439	P41145
DB01439	P41143
DB01439	P35372
DB01440	Q9HAB3
DB01440	P18505
DB01442	P23975
DB01442	Q05940
DB01442	P21397
DB01442	P27338
DB01442	P28223
DB01442	Q01959
DB01442	P54219
DB01442	P31645
DB01444	P41143
DB01444	P35372
DB01452	P41145
DB01452	P41143
DB01452	P35372
DB01454	P23975
DB01454	P31645
DB01454	P28223
DB01454	P41595
DB01454	Q01959
DB01454	Q05940
DB01454	P28335
DB01463	Q01959
DB01466	P35372
DB01472	P27338
DB01472	P35348
DB01472	Q05940
DB01472	P21397
DB01472	Q01959
DB01472	P08913
DB01472	P31645
DB01481	P10275
DB01483	P48169
DB01483	P42262
DB01483	P36544
DB01483	P14867
DB01483	P31644
DB01483	Q16445
DB01483	P47869
DB01483	Q13002
DB01483	P43681
DB01483	P34903
DB01488	P50406
DB01488	Q99720
DB01488	P28223
DB01496	P48169
DB01496	P42262
DB01496	P36544
DB01496	P14867
DB01496	P31644
DB01496	Q16445
DB01496	P47869
DB01496	Q13002
DB01496	P43681
DB01496	P34903
DB01497	P41145
DB01497	P01189
DB01497	P41143
DB01497	P35372
DB01497	P41146
DB01497	O60858
DB01520	O15399
DB01520	Q14957
DB01520	Q12879
DB01520	Q8TCU5
DB01520	O60391
DB01520	Q13224
DB01535	P41145
DB01535	P41143
DB01535	P35372
DB01536	P14060
DB01536	P42330
DB01536	P14061
DB01541	P10275
DB01544	P48169
DB01544	P31644
DB01544	Q16445
DB01544	P47869
DB01544	P30536
DB01544	P34903
DB01548	O60858
DB01548	P41145
DB01548	P41143
DB01548	P35372
DB01549	P14416
DB01549	Q8TCU5
DB01558	P28472
DB01558	P48169
DB01558	P47870
DB01558	P14867
DB01558	P18505
DB01558	P31644
DB01558	Q16445
DB01558	P47869
DB01558	P24046
DB01558	Q8N1C3
DB01558	O14764
DB01558	P28476
DB01558	A8MPY1
DB01558	P34903
DB01558	P18507
DB01558	Q9UN88
DB01558	O00591
DB01558	P78334
DB01558	Q99928
DB01559	P28472
DB01559	P18505
DB01559	P47870
DB01559	P14867
DB01559	P31644
DB01559	P47869
DB01559	P24046
DB01559	Q8N1C3
DB01559	O14764
DB01559	P28476
DB01559	A8MPY1
DB01559	P34903
DB01559	P18507
DB01559	O00591
DB01559	P78334
DB01559	Q99928
DB01561	P14061
DB01564	P10275
DB01565	O60858
DB01565	P41145
DB01565	P01189
DB01565	P41143
DB01565	P35372
DB01567	P28472
DB01567	P18505
DB01567	P47870
DB01567	P14867
DB01567	P31644
DB01567	P47869
DB01567	P24046
DB01567	Q8N1C3
DB01567	O14764
DB01567	P28476
DB01567	A8MPY1
DB01567	P34903
DB01567	P18507
DB01567	O00591
DB01567	P78334
DB01567	Q99928
DB01571	P41145
DB01571	P41143
DB01571	P35372
DB01576	P23975
DB01576	P35348
DB01576	P35368
DB01576	Q05940
DB01576	Q96RJ0
DB01576	Q01959
DB01577	P23975
DB01577	P18825
DB01577	Q05940
DB01577	P21397
DB01577	P18089
DB01577	P27338
DB01577	Q96RJ0
DB01577	Q01959
DB01577	P54219
DB01577	P08913
DB01577	P31645
DB01579	P23975
DB01579	P35348
DB01579	P35368
DB01580	P07550
DB01580	P08588
DB01583	P10827
DB01583	P10828
DB01586	P52895
DB01587	P18505
DB01587	P14867
DB01587	O14764
DB01587	P30536
DB01587	Q8N1C3
DB01587	P78334
DB01588	P28472
DB01588	P18505
DB01588	P47870
DB01588	P14867
DB01588	P31644
DB01588	P47869
DB01588	P24046
DB01588	Q8N1C3
DB01588	O14764
DB01588	P28476
DB01588	A8MPY1
DB01588	P34903
DB01588	P18507
DB01588	O00591
DB01588	P78334
DB01588	Q99928
DB01589	P28472
DB01589	P18505
DB01589	P14867
DB01589	P31644
DB01589	P47869
DB01589	P24046
DB01589	Q8N1C3
DB01589	O14764
DB01589	P28476
DB01589	A8MPY1
DB01589	P34903
DB01589	P18507
DB01589	O00591
DB01589	P78334
DB01589	Q99928
DB01590	P42345
DB01591	P20309
DB01591	P08173
DB01591	P11229
DB01591	P08912
DB01591	P08172
DB01594	P28472
DB01594	P18505
DB01594	P47870
DB01594	P14867
DB01594	P31644
DB01594	P47869
DB01594	P24046
DB01594	Q8N1C3
DB01594	O14764
DB01594	P28476
DB01594	A8MPY1
DB01594	P34903
DB01594	P18507
DB01594	O00591
DB01594	P78334
DB01594	Q99928
DB01595	P28472
DB01595	P48169
DB01595	P47870
DB01595	P14867
DB01595	P18505
DB01595	P31644
DB01595	Q16445
DB01595	P47869
DB01595	P35498
DB01595	P24046
DB01595	Q8N1C3
DB01595	O14764
DB01595	P28476
DB01595	A8MPY1
DB01595	P34903
DB01595	P18507
DB01595	Q9UN88
DB01595	O00591
DB01595	P78334
DB01595	Q99928
DB01597	P16444
DB01599	P23141
DB01599	O95477
DB01600	P23219
DB01600	P35354
DB01608	P21728
DB01608	P08913
DB01608	P35368
DB01611	Q9NYK1
DB01611	Q9NR96
DB01612	P16066
DB01613	P16066
DB01613	P20594
DB01614	P14416
DB01614	P35348
DB01614	P35368
DB01614	P21728
DB01614	P28223
DB01614	P08908
DB01615	P35367
DB01616	P08908
DB01618	P08908
DB01618	P14416
DB01618	P11229
DB01618	P28223
DB01619	P35367
DB01620	P35367
DB01621	P08908
DB01621	P14416
DB01621	P21728
DB01621	P28223
DB01622	P14416
DB01622	P35348
DB01622	P35368
DB01622	P21728
DB01622	P28223
DB01622	P08908
DB01623	P14416
DB01623	P21728
DB01623	P28223
DB01624	P21728
DB01624	P35348
DB01624	P14416
DB01624	P28223
DB01624	P21918
DB01624	P08913
DB01625	P20309
DB01625	P08173
DB01626	P27338
DB01626	P21397
DB01628	P35354
DB01630	P08253
DB01631	P80188
DB01631	P01857
DB01632	Q9NWZ5
DB01632	P07741
DB01632	P00492
DB01640	Q13370
DB01643	P23919
DB01643	P04818
DB01644	P00390
DB01645	P11388
DB01645	Q92731
DB01645	Q15788
DB01645	P03372
DB01645	Q14289
DB01645	Q15596
DB01646	P08100
DB01647	Q07343
DB01649	P06730
DB01649	Q96C86
DB01651	P02743
DB01656	P27815
DB01656	Q08499
DB01656	Q07343
DB01656	Q08493
DB01660	O14874
DB01660	Q10588
DB01660	P17600
DB01662	P17538
DB01664	P42262
DB01665	P07477
DB01666	P19883
DB01667	P01298
DB01671	P00918
DB01672	P80188
DB01675	Q9UKU7
DB01677	P16930
DB01677	P23368
DB01678	P12931
DB01681	P15259
DB01684	Q5JRX3
DB01685	P47989
DB01686	P60321
DB01686	P60323
DB01689	P15121
DB01692	P04183
DB01694	Q9NP99
DB01694	P21283
DB01694	Q9P2W7
DB01695	P60174
DB01698	P42330
DB01699	P80404
DB01700	P31939
DB01704	P17538
DB01705	P07477
DB01708	O75469
DB01708	Q05586
DB01708	O15399
DB01708	O60391
DB01708	Q13224
DB01708	Q12879
DB01708	Q8TCU5
DB01708	Q14957
DB01708	Q92731
DB01708	Q06520
DB01708	O00204
DB01708	Q14994
DB01708	Q9UN88
DB01708	Q16445
DB01708	P18507
DB01708	P18505
DB01708	O00591
DB01708	O14764
DB01708	P48169
DB01708	P47870
DB01708	Q8N1C3
DB01708	P31644
DB01708	P14867
DB01708	P28472
DB01708	P47869
DB01708	P34903
DB01708	Q99928
DB01708	P78334
DB01708	Q99720
DB01708	P03372
DB01708	Q07869
DB01708	P14061
DB01710	P02144
DB01711	P00326
DB01712	P62942
DB01717	P54819
DB01717	Q96MA6
DB01717	P00568
DB01723	P62942
DB01725	P07477
DB01727	P48735
DB01727	O75874
DB01727	Q99798
DB01728	P08100
DB01731	P42768
DB01733	P14618
DB01734	P18031
DB01736	P12235
DB01737	P07477
DB01738	P05771
DB01741	P07477
DB01742	P62937
DB01745	P07477
DB01748	P00918
DB01750	P63208
DB01752	Q99873
DB01752	Q14749
DB01752	Q86VU5
DB01752	Q14353
DB01752	O60678
DB01752	Q9H2P9
DB01752	P22061
DB01752	Q9UBM1
DB01754	P11309
DB01756	P49247
DB01760	Q8WX39
DB01761	Q16539
DB01762	P16930
DB01763	Q13423
DB01765	P68400
DB01766	Q13526
DB01766	P00734
DB01766	P54577
DB01767	P07477
DB01767	P00734
DB01769	P30305
DB01769	Q5JRX3
DB01769	P18031
DB01769	Q99497
DB01769	P24941
DB01771	P07477
DB01772	P49841
DB01776	P01308
DB01777	Q16613
DB01780	P62258
DB01782	Q9UQF2
DB01782	P33981
DB01782	P45983
DB01782	P53779
DB01784	P00918
DB01785	P14324
DB01785	Q13907
DB01790	P10644
DB01791	P27815
DB01791	Q08499
DB01791	Q07343
DB01791	Q08493
DB01793	P49841
DB01800	P15289
DB01805	P07477
DB01805	P22303
DB01805	P07478
DB01807	Q16539
DB01809	P08631
DB01809	P07949
DB01810	Q9UBX1
DB01811	P02788
DB01812	P10153
DB01812	P49888
DB01812	P50225
DB01812	Q06520
DB01812	Q9Y663
DB01812	O00204
DB01812	P07998
DB01812	O14792
DB01818	P11226
DB01819	P35558
DB01819	P13929
DB01820	P18031
DB01821	Q8WY41
DB01821	P60323
DB01823	P11217
DB01826	P02144
DB01827	P17931
DB01830	P06239
DB01831	P23381
DB01832	P16930
DB01833	P60323
DB01834	P09211
DB01834	P09488
DB01835	P60321
DB01836	P07477
DB01837	P23219
DB01839	P00488
DB01840	Q9NPH2
DB01842	P07998
DB01843	P11217
DB01844	Q9UNI1
DB01844	Q693B1
DB01851	P01834
DB01852	Q6NUS8
DB01854	P52961
DB01858	P43235
DB01860	P51003
DB01861	Q14376
DB01863	Q9H4M7
DB01863	Q06187
DB01863	Q9UN19
DB01863	P23677
DB01863	P31749
DB01863	Q99418
DB01863	O43739
DB01863	O15530
DB01864	P62330
DB01864	Q08188
DB01864	P62491
DB01866	P12931
DB01870	P19961
DB01871	Q9UBX1
DB01873	P0DPH7
DB01873	Q9H4B7
DB01873	Q71U36
DB01873	P68363
DB01873	Q9NY65
DB01873	P04350
DB01873	Q9BQE3
DB01873	P68371
DB01873	Q13509
DB01873	P68366
DB01873	P07437
DB01876	P07477
DB01877	P08254
DB01880	P14174
DB01884	P27487
DB01888	P24941
DB01889	Q14994
DB01890	Q07869
DB01890	P05019
DB01892	P23219
DB01892	O75469
DB01892	P09917
DB01893	P12931
DB01897	O60760
DB01901	P05230
DB01902	Q86YB8
DB01902	P46459
DB01905	P07477
DB01905	P00749
DB01908	P12931
DB01915	Q9BWD1
DB01915	P08263
DB01915	P09211
DB01915	P01024
DB01915	P02689
DB01917	P11926
DB01917	P17707
DB01919	P17612
DB01926	P80188
DB01927	P15559
DB01929	Q86XF0
DB01931	Q05586
DB01933	O15530
DB01939	P07477
DB01940	P17612
DB01941	P28702
DB01942	P20472
DB01942	P00918
DB01942	Q9BVM4
DB01942	P14621
DB01942	Q13363
DB01942	P07998
DB01942	P05230
DB01942	P09601
DB01942	Q8WY41
DB01942	Q9NQX3
DB01944	Q7Z406
DB01946	Q09013
DB01946	O15530
DB01947	P12931
DB01948	Q16539
DB01949	P14780
DB01950	P49841
DB01951	P62942
DB01953	Q16539
DB01954	Q08499
DB01954	Q07343
DB01955	Q9UKM7
DB01955	Q9NZK7
DB01955	P14555
DB01958	Q86XF0
DB01959	Q08499
DB01959	Q07343
DB01960	Q96C86
DB01960	P06730
DB01961	P07998
DB01962	P08631
DB01962	P10721
DB01962	P12931
DB01963	P17538
DB01964	P00918
DB01966	Q9NZJ7
DB01969	O75390
DB01970	Q13370
DB01972	O76074
DB01972	Q16774
DB01972	P49773
DB01972	Q08188
DB01972	P31939
DB01972	P36959
DB01972	Q15334
DB01973	P07478
DB01977	P00749
DB01979	P11226
DB01983	P05089
DB01988	Q16539
DB01989	Q9Y6L7
DB01990	P35398
DB01992	P04035
DB01992	O75390
DB01992	P07108
DB01992	Q92993
DB01992	Q92830
DB01992	Q9BWD1
DB01992	P43155
DB01996	P08254
DB01996	P45452
DB01997	Q8WY41
